date,route_code,route_name,vessel_type,rate_per_barrel,currency
2023-04-13,TC1,UK Continent to US Atlantic,VLCC,13.678,USD
2023-04-14,TC1,UK Continent to US Atlantic,VLCC,13.525,USD
2023-04-15,TC1,UK Continent to US Atlantic,VLCC,13.558,USD
2023-04-16,TC1,UK Continent to US Atlantic,VLCC,13.601,USD
2023-04-17,TC1,UK Continent to US Atlantic,VLCC,13.582,USD
2023-04-18,TC1,UK Continent to US Atlantic,VLCC,13.58,USD
2023-04-19,TC1,UK Continent to US Atlantic,VLCC,13.514,USD
2023-04-20,TC1,UK Continent to US Atlantic,VLCC,13.661,USD
2023-04-21,TC1,UK Continent to US Atlantic,VLCC,13.758,USD
2023-04-22,TC1,UK Continent to US Atlantic,VLCC,13.543,USD
2023-04-23,TC1,UK Continent to US Atlantic,VLCC,13.325,USD
2023-04-24,TC1,UK Continent to US Atlantic,VLCC,13.245,USD
2023-04-25,TC1,UK Continent to US Atlantic,VLCC,13.345,USD
2023-04-26,TC1,UK Continent to US Atlantic,VLCC,13.337,USD
2023-04-27,TC1,UK Continent to US Atlantic,VLCC,13.186,USD
2023-04-28,TC1,UK Continent to US Atlantic,VLCC,13.2,USD
2023-04-29,TC1,UK Continent to US Atlantic,VLCC,13.105,USD
2023-04-30,TC1,UK Continent to US Atlantic,VLCC,13.231,USD
2023-05-01,TC1,UK Continent to US Atlantic,VLCC,13.256,USD
2023-05-02,TC1,UK Continent to US Atlantic,VLCC,13.163,USD
2023-05-03,TC1,UK Continent to US Atlantic,VLCC,13.169,USD
2023-05-04,TC1,UK Continent to US Atlantic,VLCC,13.371,USD
2023-05-05,TC1,UK Continent to US Atlantic,VLCC,13.23,USD
2023-05-06,TC1,UK Continent to US Atlantic,VLCC,13.266,USD
2023-05-07,TC1,UK Continent to US Atlantic,VLCC,13.215,USD
2023-05-08,TC1,UK Continent to US Atlantic,VLCC,13.255,USD
2023-05-09,TC1,UK Continent to US Atlantic,VLCC,13.098,USD
2023-05-10,TC1,UK Continent to US Atlantic,VLCC,13.081,USD
2023-05-11,TC1,UK Continent to US Atlantic,VLCC,13.244,USD
2023-05-12,TC1,UK Continent to US Atlantic,VLCC,13.036,USD
2023-05-13,TC1,UK Continent to US Atlantic,VLCC,12.759,USD
2023-05-14,TC1,UK Continent to US Atlantic,VLCC,12.49,USD
2023-05-15,TC1,UK Continent to US Atlantic,VLCC,12.246,USD
2023-05-16,TC1,UK Continent to US Atlantic,VLCC,12.324,USD
2023-05-17,TC1,UK Continent to US Atlantic,VLCC,12.039,USD
2023-05-18,TC1,UK Continent to US Atlantic,VLCC,11.956,USD
2023-05-19,TC1,UK Continent to US Atlantic,VLCC,12.04,USD
2023-05-20,TC1,UK Continent to US Atlantic,VLCC,12.086,USD
2023-05-21,TC1,UK Continent to US Atlantic,VLCC,11.986,USD
2023-05-22,TC1,UK Continent to US Atlantic,VLCC,11.992,USD
2023-05-23,TC1,UK Continent to US Atlantic,VLCC,11.982,USD
2023-05-24,TC1,UK Continent to US Atlantic,VLCC,11.912,USD
2023-05-25,TC1,UK Continent to US Atlantic,VLCC,11.845,USD
2023-05-26,TC1,UK Continent to US Atlantic,VLCC,12.22,USD
2023-05-27,TC1,UK Continent to US Atlantic,VLCC,12.334,USD
2023-05-28,TC1,UK Continent to US Atlantic,VLCC,12.749,USD
2023-05-29,TC1,UK Continent to US Atlantic,VLCC,12.621,USD
2023-05-30,TC1,UK Continent to US Atlantic,VLCC,12.568,USD
2023-05-31,TC1,UK Continent to US Atlantic,VLCC,12.291,USD
2023-06-01,TC1,UK Continent to US Atlantic,VLCC,12.111,USD
2023-06-02,TC1,UK Continent to US Atlantic,VLCC,12.422,USD
2023-06-03,TC1,UK Continent to US Atlantic,VLCC,12.292,USD
2023-06-04,TC1,UK Continent to US Atlantic,VLCC,12.604,USD
2023-06-05,TC1,UK Continent to US Atlantic,VLCC,12.342,USD
2023-06-06,TC1,UK Continent to US Atlantic,VLCC,12.116,USD
2023-06-07,TC1,UK Continent to US Atlantic,VLCC,12.022,USD
2023-06-08,TC1,UK Continent to US Atlantic,VLCC,11.978,USD
2023-06-09,TC1,UK Continent to US Atlantic,VLCC,12.113,USD
2023-06-10,TC1,UK Continent to US Atlantic,VLCC,12.161,USD
2023-06-11,TC1,UK Continent to US Atlantic,VLCC,12.052,USD
2023-06-12,TC1,UK Continent to US Atlantic,VLCC,11.995,USD
2023-06-13,TC1,UK Continent to US Atlantic,VLCC,11.905,USD
2023-06-14,TC1,UK Continent to US Atlantic,VLCC,11.709,USD
2023-06-15,TC1,UK Continent to US Atlantic,VLCC,11.519,USD
2023-06-16,TC1,UK Continent to US Atlantic,VLCC,11.677,USD
2023-06-17,TC1,UK Continent to US Atlantic,VLCC,11.317,USD
2023-06-18,TC1,UK Continent to US Atlantic,VLCC,11.583,USD
2023-06-19,TC1,UK Continent to US Atlantic,VLCC,11.493,USD
2023-06-20,TC1,UK Continent to US Atlantic,VLCC,11.326,USD
2023-06-21,TC1,UK Continent to US Atlantic,VLCC,11.434,USD
2023-06-22,TC1,UK Continent to US Atlantic,VLCC,11.675,USD
2023-06-23,TC1,UK Continent to US Atlantic,VLCC,11.848,USD
2023-06-24,TC1,UK Continent to US Atlantic,VLCC,11.908,USD
2023-06-25,TC1,UK Continent to US Atlantic,VLCC,12.073,USD
2023-06-26,TC1,UK Continent to US Atlantic,VLCC,11.729,USD
2023-06-27,TC1,UK Continent to US Atlantic,VLCC,11.605,USD
2023-06-28,TC1,UK Continent to US Atlantic,VLCC,11.412,USD
2023-06-29,TC1,UK Continent to US Atlantic,VLCC,11.607,USD
2023-06-30,TC1,UK Continent to US Atlantic,VLCC,11.51,USD
2023-07-01,TC1,UK Continent to US Atlantic,VLCC,11.635,USD
2023-07-02,TC1,UK Continent to US Atlantic,VLCC,11.704,USD
2023-07-03,TC1,UK Continent to US Atlantic,VLCC,11.519,USD
2023-07-04,TC1,UK Continent to US Atlantic,VLCC,11.386,USD
2023-07-05,TC1,UK Continent to US Atlantic,VLCC,11.594,USD
2023-07-06,TC1,UK Continent to US Atlantic,VLCC,11.427,USD
2023-07-07,TC1,UK Continent to US Atlantic,VLCC,11.424,USD
2023-07-08,TC1,UK Continent to US Atlantic,VLCC,11.257,USD
2023-07-09,TC1,UK Continent to US Atlantic,VLCC,11.176,USD
2023-07-10,TC1,UK Continent to US Atlantic,VLCC,11.145,USD
2023-07-11,TC1,UK Continent to US Atlantic,VLCC,10.981,USD
2023-07-12,TC1,UK Continent to US Atlantic,VLCC,10.787,USD
2023-07-13,TC1,UK Continent to US Atlantic,VLCC,10.821,USD
2023-07-14,TC1,UK Continent to US Atlantic,VLCC,10.65,USD
2023-07-15,TC1,UK Continent to US Atlantic,VLCC,10.487,USD
2023-07-16,TC1,UK Continent to US Atlantic,VLCC,10.302,USD
2023-07-17,TC1,UK Continent to US Atlantic,VLCC,10.275,USD
2023-07-18,TC1,UK Continent to US Atlantic,VLCC,10.434,USD
2023-07-19,TC1,UK Continent to US Atlantic,VLCC,10.692,USD
2023-07-20,TC1,UK Continent to US Atlantic,VLCC,10.545,USD
2023-07-21,TC1,UK Continent to US Atlantic,VLCC,10.92,USD
2023-07-22,TC1,UK Continent to US Atlantic,VLCC,10.72,USD
2023-07-23,TC1,UK Continent to US Atlantic,VLCC,10.901,USD
2023-07-24,TC1,UK Continent to US Atlantic,VLCC,10.753,USD
2023-07-25,TC1,UK Continent to US Atlantic,VLCC,10.58,USD
2023-07-26,TC1,UK Continent to US Atlantic,VLCC,10.433,USD
2023-07-27,TC1,UK Continent to US Atlantic,VLCC,10.412,USD
2023-07-28,TC1,UK Continent to US Atlantic,VLCC,10.505,USD
2023-07-29,TC1,UK Continent to US Atlantic,VLCC,10.615,USD
2023-07-30,TC1,UK Continent to US Atlantic,VLCC,10.432,USD
2023-07-31,TC1,UK Continent to US Atlantic,VLCC,10.242,USD
2023-08-01,TC1,UK Continent to US Atlantic,VLCC,10.069,USD
2023-08-02,TC1,UK Continent to US Atlantic,VLCC,10.042,USD
2023-08-03,TC1,UK Continent to US Atlantic,VLCC,9.999,USD
2023-08-04,TC1,UK Continent to US Atlantic,VLCC,9.822,USD
2023-08-05,TC1,UK Continent to US Atlantic,VLCC,9.868,USD
2023-08-06,TC1,UK Continent to US Atlantic,VLCC,10.274,USD
2023-08-07,TC1,UK Continent to US Atlantic,VLCC,10.177,USD
2023-08-08,TC1,UK Continent to US Atlantic,VLCC,10.093,USD
2023-08-09,TC1,UK Continent to US Atlantic,VLCC,10.19,USD
2023-08-10,TC1,UK Continent to US Atlantic,VLCC,10.085,USD
2023-08-11,TC1,UK Continent to US Atlantic,VLCC,10.202,USD
2023-08-12,TC1,UK Continent to US Atlantic,VLCC,10.068,USD
2023-08-13,TC1,UK Continent to US Atlantic,VLCC,10.397,USD
2023-08-14,TC1,UK Continent to US Atlantic,VLCC,10.454,USD
2023-08-15,TC1,UK Continent to US Atlantic,VLCC,10.337,USD
2023-08-16,TC1,UK Continent to US Atlantic,VLCC,10.227,USD
2023-08-17,TC1,UK Continent to US Atlantic,VLCC,10.131,USD
2023-08-18,TC1,UK Continent to US Atlantic,VLCC,10.379,USD
2023-08-19,TC1,UK Continent to US Atlantic,VLCC,10.146,USD
2023-08-20,TC1,UK Continent to US Atlantic,VLCC,10.025,USD
2023-08-21,TC1,UK Continent to US Atlantic,VLCC,9.925,USD
2023-08-22,TC1,UK Continent to US Atlantic,VLCC,9.925,USD
2023-08-23,TC1,UK Continent to US Atlantic,VLCC,9.879,USD
2023-08-24,TC1,UK Continent to US Atlantic,VLCC,9.614,USD
2023-08-25,TC1,UK Continent to US Atlantic,VLCC,9.548,USD
2023-08-26,TC1,UK Continent to US Atlantic,VLCC,9.539,USD
2023-08-27,TC1,UK Continent to US Atlantic,VLCC,9.434,USD
2023-08-28,TC1,UK Continent to US Atlantic,VLCC,9.568,USD
2023-08-29,TC1,UK Continent to US Atlantic,VLCC,9.743,USD
2023-08-30,TC1,UK Continent to US Atlantic,VLCC,9.737,USD
2023-08-31,TC1,UK Continent to US Atlantic,VLCC,9.787,USD
2023-09-01,TC1,UK Continent to US Atlantic,VLCC,9.405,USD
2023-09-02,TC1,UK Continent to US Atlantic,VLCC,9.342,USD
2023-09-03,TC1,UK Continent to US Atlantic,VLCC,9.537,USD
2023-09-04,TC1,UK Continent to US Atlantic,VLCC,9.473,USD
2023-09-05,TC1,UK Continent to US Atlantic,VLCC,9.353,USD
2023-09-06,TC1,UK Continent to US Atlantic,VLCC,9.78,USD
2023-09-07,TC1,UK Continent to US Atlantic,VLCC,10.12,USD
2023-09-08,TC1,UK Continent to US Atlantic,VLCC,10.212,USD
2023-09-09,TC1,UK Continent to US Atlantic,VLCC,10.426,USD
2023-09-10,TC1,UK Continent to US Atlantic,VLCC,10.03,USD
2023-09-11,TC1,UK Continent to US Atlantic,VLCC,9.898,USD
2023-09-12,TC1,UK Continent to US Atlantic,VLCC,9.825,USD
2023-09-13,TC1,UK Continent to US Atlantic,VLCC,9.796,USD
2023-09-14,TC1,UK Continent to US Atlantic,VLCC,9.722,USD
2023-09-15,TC1,UK Continent to US Atlantic,VLCC,9.277,USD
2023-09-16,TC1,UK Continent to US Atlantic,VLCC,9.367,USD
2023-09-17,TC1,UK Continent to US Atlantic,VLCC,9.485,USD
2023-09-18,TC1,UK Continent to US Atlantic,VLCC,9.794,USD
2023-09-19,TC1,UK Continent to US Atlantic,VLCC,9.668,USD
2023-09-20,TC1,UK Continent to US Atlantic,VLCC,9.529,USD
2023-09-21,TC1,UK Continent to US Atlantic,VLCC,9.065,USD
2023-09-22,TC1,UK Continent to US Atlantic,VLCC,9.037,USD
2023-09-23,TC1,UK Continent to US Atlantic,VLCC,9.226,USD
2023-09-24,TC1,UK Continent to US Atlantic,VLCC,9.141,USD
2023-09-25,TC1,UK Continent to US Atlantic,VLCC,9.554,USD
2023-09-26,TC1,UK Continent to US Atlantic,VLCC,9.53,USD
2023-09-27,TC1,UK Continent to US Atlantic,VLCC,9.579,USD
2023-09-28,TC1,UK Continent to US Atlantic,VLCC,9.356,USD
2023-09-29,TC1,UK Continent to US Atlantic,VLCC,9.434,USD
2023-09-30,TC1,UK Continent to US Atlantic,VLCC,9.102,USD
2023-10-01,TC1,UK Continent to US Atlantic,VLCC,9.256,USD
2023-10-02,TC1,UK Continent to US Atlantic,VLCC,9.415,USD
2023-10-03,TC1,UK Continent to US Atlantic,VLCC,9.688,USD
2023-10-04,TC1,UK Continent to US Atlantic,VLCC,9.528,USD
2023-10-05,TC1,UK Continent to US Atlantic,VLCC,9.584,USD
2023-10-06,TC1,UK Continent to US Atlantic,VLCC,9.712,USD
2023-10-07,TC1,UK Continent to US Atlantic,VLCC,9.818,USD
2023-10-08,TC1,UK Continent to US Atlantic,VLCC,9.687,USD
2023-10-09,TC1,UK Continent to US Atlantic,VLCC,9.282,USD
2023-10-10,TC1,UK Continent to US Atlantic,VLCC,9.376,USD
2023-10-11,TC1,UK Continent to US Atlantic,VLCC,9.379,USD
2023-10-12,TC1,UK Continent to US Atlantic,VLCC,9.308,USD
2023-10-13,TC1,UK Continent to US Atlantic,VLCC,9.479,USD
2023-10-14,TC1,UK Continent to US Atlantic,VLCC,9.502,USD
2023-10-15,TC1,UK Continent to US Atlantic,VLCC,9.295,USD
2023-10-16,TC1,UK Continent to US Atlantic,VLCC,8.98,USD
2023-10-17,TC1,UK Continent to US Atlantic,VLCC,8.813,USD
2023-10-18,TC1,UK Continent to US Atlantic,VLCC,9.285,USD
2023-10-19,TC1,UK Continent to US Atlantic,VLCC,9.451,USD
2023-10-20,TC1,UK Continent to US Atlantic,VLCC,9.519,USD
2023-10-21,TC1,UK Continent to US Atlantic,VLCC,9.52,USD
2023-10-22,TC1,UK Continent to US Atlantic,VLCC,9.509,USD
2023-10-23,TC1,UK Continent to US Atlantic,VLCC,9.755,USD
2023-10-24,TC1,UK Continent to US Atlantic,VLCC,9.699,USD
2023-10-25,TC1,UK Continent to US Atlantic,VLCC,9.837,USD
2023-10-26,TC1,UK Continent to US Atlantic,VLCC,9.806,USD
2023-10-27,TC1,UK Continent to US Atlantic,VLCC,10.19,USD
2023-10-28,TC1,UK Continent to US Atlantic,VLCC,10.354,USD
2023-10-29,TC1,UK Continent to US Atlantic,VLCC,10.607,USD
2023-10-30,TC1,UK Continent to US Atlantic,VLCC,10.528,USD
2023-10-31,TC1,UK Continent to US Atlantic,VLCC,10.747,USD
2023-11-01,TC1,UK Continent to US Atlantic,VLCC,10.716,USD
2023-11-02,TC1,UK Continent to US Atlantic,VLCC,10.762,USD
2023-11-03,TC1,UK Continent to US Atlantic,VLCC,11.083,USD
2023-11-04,TC1,UK Continent to US Atlantic,VLCC,10.918,USD
2023-11-05,TC1,UK Continent to US Atlantic,VLCC,10.98,USD
2023-11-06,TC1,UK Continent to US Atlantic,VLCC,11.084,USD
2023-11-07,TC1,UK Continent to US Atlantic,VLCC,11.202,USD
2023-11-08,TC1,UK Continent to US Atlantic,VLCC,11.144,USD
2023-11-09,TC1,UK Continent to US Atlantic,VLCC,11.546,USD
2023-11-10,TC1,UK Continent to US Atlantic,VLCC,11.332,USD
2023-11-11,TC1,UK Continent to US Atlantic,VLCC,11.619,USD
2023-11-12,TC1,UK Continent to US Atlantic,VLCC,11.859,USD
2023-11-13,TC1,UK Continent to US Atlantic,VLCC,12.22,USD
2023-11-14,TC1,UK Continent to US Atlantic,VLCC,11.948,USD
2023-11-15,TC1,UK Continent to US Atlantic,VLCC,11.809,USD
2023-11-16,TC1,UK Continent to US Atlantic,VLCC,12.098,USD
2023-11-17,TC1,UK Continent to US Atlantic,VLCC,11.776,USD
2023-11-18,TC1,UK Continent to US Atlantic,VLCC,11.506,USD
2023-11-19,TC1,UK Continent to US Atlantic,VLCC,11.441,USD
2023-11-20,TC1,UK Continent to US Atlantic,VLCC,11.5,USD
2023-11-21,TC1,UK Continent to US Atlantic,VLCC,11.812,USD
2023-11-22,TC1,UK Continent to US Atlantic,VLCC,11.799,USD
2023-11-23,TC1,UK Continent to US Atlantic,VLCC,11.71,USD
2023-11-24,TC1,UK Continent to US Atlantic,VLCC,11.789,USD
2023-11-25,TC1,UK Continent to US Atlantic,VLCC,11.896,USD
2023-11-26,TC1,UK Continent to US Atlantic,VLCC,11.996,USD
2023-11-27,TC1,UK Continent to US Atlantic,VLCC,11.984,USD
2023-11-28,TC1,UK Continent to US Atlantic,VLCC,11.651,USD
2023-11-29,TC1,UK Continent to US Atlantic,VLCC,11.509,USD
2023-11-30,TC1,UK Continent to US Atlantic,VLCC,11.791,USD
2023-12-01,TC1,UK Continent to US Atlantic,VLCC,11.848,USD
2023-12-02,TC1,UK Continent to US Atlantic,VLCC,11.812,USD
2023-12-03,TC1,UK Continent to US Atlantic,VLCC,12.037,USD
2023-12-04,TC1,UK Continent to US Atlantic,VLCC,11.853,USD
2023-12-05,TC1,UK Continent to US Atlantic,VLCC,11.835,USD
2023-12-06,TC1,UK Continent to US Atlantic,VLCC,11.883,USD
2023-12-07,TC1,UK Continent to US Atlantic,VLCC,11.826,USD
2023-12-08,TC1,UK Continent to US Atlantic,VLCC,11.867,USD
2023-12-09,TC1,UK Continent to US Atlantic,VLCC,11.856,USD
2023-12-10,TC1,UK Continent to US Atlantic,VLCC,11.627,USD
2023-12-11,TC1,UK Continent to US Atlantic,VLCC,11.685,USD
2023-12-12,TC1,UK Continent to US Atlantic,VLCC,11.47,USD
2023-12-13,TC1,UK Continent to US Atlantic,VLCC,11.527,USD
2023-12-14,TC1,UK Continent to US Atlantic,VLCC,11.802,USD
2023-12-15,TC1,UK Continent to US Atlantic,VLCC,11.775,USD
2023-12-16,TC1,UK Continent to US Atlantic,VLCC,11.588,USD
2023-12-17,TC1,UK Continent to US Atlantic,VLCC,11.591,USD
2023-12-18,TC1,UK Continent to US Atlantic,VLCC,11.467,USD
2023-12-19,TC1,UK Continent to US Atlantic,VLCC,11.602,USD
2023-12-20,TC1,UK Continent to US Atlantic,VLCC,11.601,USD
2023-12-21,TC1,UK Continent to US Atlantic,VLCC,11.936,USD
2023-12-22,TC1,UK Continent to US Atlantic,VLCC,12.169,USD
2023-12-23,TC1,UK Continent to US Atlantic,VLCC,12.161,USD
2023-12-24,TC1,UK Continent to US Atlantic,VLCC,12.311,USD
2023-12-25,TC1,UK Continent to US Atlantic,VLCC,12.259,USD
2023-12-26,TC1,UK Continent to US Atlantic,VLCC,12.284,USD
2023-12-27,TC1,UK Continent to US Atlantic,VLCC,12.238,USD
2023-12-28,TC1,UK Continent to US Atlantic,VLCC,12.396,USD
2023-12-29,TC1,UK Continent to US Atlantic,VLCC,12.673,USD
2023-12-30,TC1,UK Continent to US Atlantic,VLCC,12.832,USD
2023-12-31,TC1,UK Continent to US Atlantic,VLCC,13.012,USD
2024-01-01,TC1,UK Continent to US Atlantic,VLCC,13.19,USD
2024-01-02,TC1,UK Continent to US Atlantic,VLCC,13.299,USD
2024-01-03,TC1,UK Continent to US Atlantic,VLCC,13.101,USD
2024-01-04,TC1,UK Continent to US Atlantic,VLCC,13.419,USD
2024-01-05,TC1,UK Continent to US Atlantic,VLCC,13.751,USD
2024-01-06,TC1,UK Continent to US Atlantic,VLCC,13.713,USD
2024-01-07,TC1,UK Continent to US Atlantic,VLCC,13.649,USD
2024-01-08,TC1,UK Continent to US Atlantic,VLCC,13.764,USD
2024-01-09,TC1,UK Continent to US Atlantic,VLCC,13.866,USD
2024-01-10,TC1,UK Continent to US Atlantic,VLCC,13.831,USD
2024-01-11,TC1,UK Continent to US Atlantic,VLCC,13.607,USD
2024-01-12,TC1,UK Continent to US Atlantic,VLCC,13.666,USD
2024-01-13,TC1,UK Continent to US Atlantic,VLCC,13.769,USD
2024-01-14,TC1,UK Continent to US Atlantic,VLCC,13.902,USD
2024-01-15,TC1,UK Continent to US Atlantic,VLCC,13.965,USD
2024-01-16,TC1,UK Continent to US Atlantic,VLCC,13.916,USD
2024-01-17,TC1,UK Continent to US Atlantic,VLCC,14.095,USD
2024-01-18,TC1,UK Continent to US Atlantic,VLCC,14.104,USD
2024-01-19,TC1,UK Continent to US Atlantic,VLCC,14.018,USD
2024-01-20,TC1,UK Continent to US Atlantic,VLCC,13.983,USD
2024-01-21,TC1,UK Continent to US Atlantic,VLCC,13.666,USD
2024-01-22,TC1,UK Continent to US Atlantic,VLCC,13.634,USD
2024-01-23,TC1,UK Continent to US Atlantic,VLCC,13.759,USD
2024-01-24,TC1,UK Continent to US Atlantic,VLCC,13.82,USD
2024-01-25,TC1,UK Continent to US Atlantic,VLCC,14.094,USD
2024-01-26,TC1,UK Continent to US Atlantic,VLCC,14.042,USD
2024-01-27,TC1,UK Continent to US Atlantic,VLCC,14.126,USD
2024-01-28,TC1,UK Continent to US Atlantic,VLCC,14.264,USD
2024-01-29,TC1,UK Continent to US Atlantic,VLCC,14.68,USD
2024-01-30,TC1,UK Continent to US Atlantic,VLCC,14.695,USD
2024-01-31,TC1,UK Continent to US Atlantic,VLCC,14.494,USD
2024-02-01,TC1,UK Continent to US Atlantic,VLCC,14.637,USD
2024-02-02,TC1,UK Continent to US Atlantic,VLCC,14.963,USD
2024-02-03,TC1,UK Continent to US Atlantic,VLCC,14.889,USD
2024-02-04,TC1,UK Continent to US Atlantic,VLCC,15.026,USD
2024-02-05,TC1,UK Continent to US Atlantic,VLCC,15.231,USD
2024-02-06,TC1,UK Continent to US Atlantic,VLCC,15.396,USD
2024-02-07,TC1,UK Continent to US Atlantic,VLCC,15.397,USD
2024-02-08,TC1,UK Continent to US Atlantic,VLCC,15.249,USD
2024-02-09,TC1,UK Continent to US Atlantic,VLCC,15.214,USD
2024-02-10,TC1,UK Continent to US Atlantic,VLCC,15.277,USD
2024-02-11,TC1,UK Continent to US Atlantic,VLCC,15.419,USD
2024-02-12,TC1,UK Continent to US Atlantic,VLCC,15.456,USD
2024-02-13,TC1,UK Continent to US Atlantic,VLCC,15.364,USD
2024-02-14,TC1,UK Continent to US Atlantic,VLCC,15.441,USD
2024-02-15,TC1,UK Continent to US Atlantic,VLCC,15.571,USD
2024-02-16,TC1,UK Continent to US Atlantic,VLCC,15.614,USD
2024-02-17,TC1,UK Continent to US Atlantic,VLCC,15.435,USD
2024-02-18,TC1,UK Continent to US Atlantic,VLCC,15.377,USD
2024-02-19,TC1,UK Continent to US Atlantic,VLCC,15.522,USD
2024-02-20,TC1,UK Continent to US Atlantic,VLCC,15.245,USD
2024-02-21,TC1,UK Continent to US Atlantic,VLCC,14.842,USD
2024-02-22,TC1,UK Continent to US Atlantic,VLCC,15.093,USD
2024-02-23,TC1,UK Continent to US Atlantic,VLCC,15.161,USD
2024-02-24,TC1,UK Continent to US Atlantic,VLCC,15.245,USD
2024-02-25,TC1,UK Continent to US Atlantic,VLCC,15.023,USD
2024-02-26,TC1,UK Continent to US Atlantic,VLCC,15.132,USD
2024-02-27,TC1,UK Continent to US Atlantic,VLCC,15.155,USD
2024-02-28,TC1,UK Continent to US Atlantic,VLCC,14.841,USD
2024-02-29,TC1,UK Continent to US Atlantic,VLCC,15.074,USD
2024-03-01,TC1,UK Continent to US Atlantic,VLCC,15.076,USD
2024-03-02,TC1,UK Continent to US Atlantic,VLCC,14.976,USD
2024-03-03,TC1,UK Continent to US Atlantic,VLCC,14.881,USD
2024-03-04,TC1,UK Continent to US Atlantic,VLCC,14.49,USD
2024-03-05,TC1,UK Continent to US Atlantic,VLCC,14.574,USD
2024-03-06,TC1,UK Continent to US Atlantic,VLCC,14.597,USD
2024-03-07,TC1,UK Continent to US Atlantic,VLCC,14.536,USD
2024-03-08,TC1,UK Continent to US Atlantic,VLCC,14.742,USD
2024-03-09,TC1,UK Continent to US Atlantic,VLCC,14.465,USD
2024-03-10,TC1,UK Continent to US Atlantic,VLCC,14.331,USD
2024-03-11,TC1,UK Continent to US Atlantic,VLCC,14.153,USD
2024-03-12,TC1,UK Continent to US Atlantic,VLCC,14.08,USD
2024-03-13,TC1,UK Continent to US Atlantic,VLCC,14.069,USD
2024-03-14,TC1,UK Continent to US Atlantic,VLCC,14.124,USD
2024-03-15,TC1,UK Continent to US Atlantic,VLCC,14.037,USD
2024-03-16,TC1,UK Continent to US Atlantic,VLCC,13.854,USD
2024-03-17,TC1,UK Continent to US Atlantic,VLCC,14.137,USD
2024-03-18,TC1,UK Continent to US Atlantic,VLCC,14.547,USD
2024-03-19,TC1,UK Continent to US Atlantic,VLCC,14.542,USD
2024-03-20,TC1,UK Continent to US Atlantic,VLCC,14.375,USD
2024-03-21,TC1,UK Continent to US Atlantic,VLCC,14.612,USD
2024-03-22,TC1,UK Continent to US Atlantic,VLCC,14.318,USD
2024-03-23,TC1,UK Continent to US Atlantic,VLCC,14.228,USD
2024-03-24,TC1,UK Continent to US Atlantic,VLCC,14.072,USD
2024-03-25,TC1,UK Continent to US Atlantic,VLCC,13.834,USD
2024-03-26,TC1,UK Continent to US Atlantic,VLCC,13.757,USD
2024-03-27,TC1,UK Continent to US Atlantic,VLCC,13.575,USD
2024-03-28,TC1,UK Continent to US Atlantic,VLCC,13.552,USD
2024-03-29,TC1,UK Continent to US Atlantic,VLCC,13.532,USD
2024-03-30,TC1,UK Continent to US Atlantic,VLCC,13.395,USD
2024-03-31,TC1,UK Continent to US Atlantic,VLCC,13.303,USD
2024-04-01,TC1,UK Continent to US Atlantic,VLCC,13.237,USD
2024-04-02,TC1,UK Continent to US Atlantic,VLCC,13.36,USD
2024-04-03,TC1,UK Continent to US Atlantic,VLCC,13.308,USD
2024-04-04,TC1,UK Continent to US Atlantic,VLCC,13.431,USD
2024-04-05,TC1,UK Continent to US Atlantic,VLCC,13.51,USD
2024-04-06,TC1,UK Continent to US Atlantic,VLCC,13.585,USD
2024-04-07,TC1,UK Continent to US Atlantic,VLCC,13.806,USD
2024-04-08,TC1,UK Continent to US Atlantic,VLCC,13.572,USD
2024-04-09,TC1,UK Continent to US Atlantic,VLCC,13.456,USD
2024-04-10,TC1,UK Continent to US Atlantic,VLCC,13.745,USD
2024-04-11,TC1,UK Continent to US Atlantic,VLCC,13.666,USD
